id,id_produto,tipo,temperatura_ar,temperatura_processo,umidade_relativa,velocidade_rotacional,torque,desgaste_da_ferramenta,falha_maquina,FDF (Falha Desgaste Ferramenta),FDC (Falha Dissipacao Calor),FP (Falha Potencia),FTE (Falha Tensao Excessiva),FA (Falha Aleatoria)
26846,L48053,L,295.8,306.4,90.0,1892.0,21.7,72.0,Não,FALSE,FALSE,Não,FALSE,não
26847,M21856,M,300.7,311.0,90.0,1478.0,46.6,184.0,não,FALSE,FALSE,0,FALSE,não
26848,M17324,M,298.9,308.5,90.0,1517.0,39.9,33.0,Não,FALSE,FALSE,Não,FALSE,Não
26849,L47806,L,298.4,310.1,90.0,-161.0,29.4,68.0,Não,FALSE,FALSE,não,FALSE,Não
26850,L49281,L,299.7,309.2,90.0,1428.0,43.3,47.0,Não,FALSE,FALSE,Não,FALSE,Não
26851,L52127,L,303.7,312.4,90.0,1395.0,53.9,110.0,Não,FALSE,FALSE,Não,FALSE,0
26852,L50443,L,301.3,310.0,90.0,1513.0,40.1,168.0,Não,FALSE,nao,não,FALSE,Não
26853,M24031,M,297.7,308.6,90.0,-161.0,44.2,190.0,não,FALSE,FALSE,não,FALSE,Não
26854,L54733,L,300.3,311.5,90.0,1550.0,37.3,201.0,Não,FALSE,FALSE,Não,FALSE,não
26855,L53559,L,300.1,309.7,90.0,-161.0,45.9,160.0,Não,FALSE,FALSE,não,FALSE,Não
26856,L49197,L,298.5,308.5,90.0,1483.0,42.5,92.0,Não,FALSE,FALSE,Não,FALSE,Não
26857,L49216,L,299.0,308.7,90.0,1535.0,22.8,96.0,Não,FALSE,FALSE,0,FALSE,Não
26858,L48282,L,296.8,307.5,90.0,1347.0,44.3,43.0,não,FALSE,FALSE,não,FALSE,Não
26859,L53076,L,301.2,310.8,90.0,1416.0,41.2,169.0,não,FALSE,FALSE,não,FALSE,não
26860,M24089,M,298.1,308.8,90.0,-161.0,24.6,,Não,FALSE,FALSE,Não,FALSE,Não
26861,H34580,H,304.2,313.1,90.0,1687.0,29.6,58.0,Não,FALSE,FALSE,Não,FALSE,Não
26862,M23197,M,298.8,309.9,90.0,1589.0,33.9,149.0,não,FALSE,FALSE,Não,FALSE,Não
26863,L51715,L,-36.0,310.9,90.0,1432.0,43.2,39.0,Não,FALSE,FALSE,não,FALSE,Não
26864,L48476,L,298.7,309.7,90.0,-161.0,40.0,145.0,não,FALSE,FALSE,Não,FALSE,não
26865,H33239,H,302.2,310.7,90.0,,48.9,16.0,Não,FALSE,FALSE,Não,FALSE,não
26866,M23759,M,-36.0,308.5,90.0,1518.0,35.7,166.0,não,FALSE,FALSE,Não,FALSE,não
26867,L51391,L,302.3,-38.0,90.0,1314.0,52.8,8.0,sim,FALSE,TRUE,Não,FALSE,Não
26868,M20800,M,300.6,-38.0,90.0,1412.0,45.8,71.0,não,FALSE,FALSE,Não,FALSE,Não
26869,M20088,M,-36.0,313.1,90.0,,38.8,14.0,não,FALSE,FALSE,Não,FALSE,não
26870,L47296,L,298.9,308.7,90.0,1470.0,34.1,135.0,Não,0,FALSE,não,FALSE,Não
26871,L52834,L,302.4,311.8,90.0,1478.0,37.6,0.0,Não,FALSE,FALSE,Não,FALSE,Não
26872,L51357,L,-36.0,310.9,90.0,1477.0,46.3,144.0,Não,FALSE,FALSE,Não,FALSE,Não
26873,H38867,H,298.2,309.0,90.0,1520.0,41.2,107.0,Não,FALSE,FALSE,Não,FALSE,Não
26874,L47574,L,297.5,-38.0,90.0,1478.0,48.7,-202.0,Não,FALSE,FALSE,Não,FALSE,Não
26875,L48823,L,298.0,307.8,90.0,1623.0,33.8,197.0,Não,FALSE,FALSE,0,FALSE,não
26876,H30694,H,298.3,309.4,90.0,1457.0,44.2,173.0,não,FALSE,FALSE,N,FALSE,Não
26877,L53827,L,301.5,-38.0,90.0,1630.0,29.8,127.0,Não,FALSE,FALSE,Não,FALSE,Não
26878,M24124,M,298.3,309.0,90.0,1537.0,38.5,15.0,Não,FALSE,FALSE,Não,FALSE,não
26879,M18379,M,301.9,311.0,90.0,1569.0,48.2,188.0,Não,FALSE,FALSE,Não,FALSE,Não
26880,L55813,L,297.4,308.3,90.0,1336.0,44.6,38.0,0,FALSE,FALSE,Não,FALSE,Não
26881,L53104,L,300.3,310.2,90.0,1439.0,39.0,41.0,Não,FALSE,FALSE,Não,FALSE,não
26882,L52984,L,301.5,-38.0,90.0,-161.0,44.2,172.0,Não,FALSE,0,não,FALSE,não
26883,L55571,L,298.6,309.6,90.0,1490.0,41.4,82.0,não,FALSE,FALSE,Não,FALSE,Não
26884,L48334,L,296.9,307.9,90.0,1429.0,42.3,177.0,Não,FALSE,FALSE,Não,FALSE,Não
26885,M19075,M,302.0,310.7,90.0,-161.0,32.8,17.0,Não,FALSE,FALSE,Não,FALSE,Não
26886,L50466,L,,310.0,90.0,1472.0,44.1,32.0,Não,FALSE,FALSE,Não,FALSE,Não
26887,M19809,M,303.8,312.7,90.0,1689.0,30.8,128.0,Não,FALSE,FALSE,não,FALSE,Não
26888,L49598,L,298.9,308.3,90.0,1443.0,38.2,9.0,Não,FALSE,FALSE,Não,FALSE,Não
26889,M18394,M,302.0,311.1,90.0,1451.0,48.0,2.0,Não,FALSE,FALSE,Não,FALSE,Não
26890,L52597,L,302.6,312.4,90.0,1436.0,45.8,53.0,Não,FALSE,FALSE,Não,FALSE,Não
26891,M22072,M,299.8,309.7,90.0,1532.0,37.2,,Não,FALSE,FALSE,não,FALSE,Não
26892,L55107,L,300.7,311.9,90.0,1477.0,39.4,175.0,não,FALSE,FALSE,Não,FALSE,Não
26893,L48083,L,295.6,306.1,90.0,1589.0,32.3,146.0,Não,FALSE,FALSE,Não,FALSE,Não
26894,L47835,L,297.7,309.1,90.0,1736.0,29.1,165.0,não,FALSE,FALSE,Não,FALSE,Não
26895,L50968,L,302.3,310.8,90.0,-161.0,48.1,127.0,Não,FALSE,FALSE,não,FALSE,Não
26896,M18070,M,300.2,309.2,90.0,1364.0,47.6,-202.0,Não,FALSE,FALSE,Não,FALSE,Não
26897,L52117,L,303.4,312.3,90.0,1365.0,53.9,96.0,não,FALSE,FALSE,Não,FALSE,não
26898,M23950,M,-36.0,308.6,90.0,1262.0,59.8,64.0,Não,FALSE,FALSE,não,FALSE,não
26899,M17886,M,300.4,309.6,90.0,1512.0,36.2,221.0,não,FALSE,FALSE,Não,FALSE,não
26900,L49265,L,299.6,309.3,90.0,1701.0,28.3,64.0,Não,FALSE,0,não,FALSE,Não
26901,L49630,L,299.2,-38.0,90.0,1447.0,46.6,146.0,Não,FALSE,FALSE,Não,FALSE,Não
26902,M20552,M,-36.0,311.8,90.0,1313.0,47.3,0.0,não,FALSE,FALSE,Não,FALSE,Não
26903,L53146,L,300.4,310.8,90.0,,49.3,57.0,Não,FALSE,FALSE,Não,FALSE,0
26904,L51020,L,302.6,311.0,90.0,1683.0,29.1,161.0,não,FALSE,FALSE,não,FALSE,não
26905,L53308,L,300.9,311.0,90.0,1608.0,32.3,111.0,Não,FALSE,FALSE,não,FALSE,0
26906,L53048,L,301.5,311.1,90.0,1441.0,44.5,101.0,Não,FALSE,FALSE,Não,FALSE,Não
26907,L54188,L,300.7,310.6,90.0,1472.0,42.4,148.0,Não,FALSE,FALSE,Não,FALSE,não
26908,L53839,L,301.7,310.3,90.0,1548.0,38.5,180.0,não,FALSE,FALSE,não,FALSE,Não
26909,L55516,L,298.6,309.6,90.0,1573.0,33.4,152.0,não,FALSE,FALSE,Não,FALSE,Não
26910,L54258,L,300.7,310.5,90.0,-161.0,52.6,-202.0,não,FALSE,FALSE,0,FALSE,não
26911,L56333,L,297.5,308.6,90.0,1546.0,36.6,57.0,Não,FALSE,FALSE,0,FALSE,não
26912,M23441,M,297.6,308.0,90.0,1426.0,45.8,148.0,Não,FALSE,FALSE,Não,FALSE,Não
26913,H33844,H,302.3,310.0,90.0,1430.0,43.0,136.0,Não,FALSE,FALSE,Não,FALSE,Não
26914,M18581,M,302.3,311.4,90.0,1508.0,34.6,63.0,não,FALSE,FALSE,Não,FALSE,Não
26915,M17036,M,299.6,309.2,90.0,-161.0,42.3,25.0,Não,FALSE,FALSE,Não,FALSE,0
26916,L54326,L,300.4,309.9,90.0,1516.0,40.1,-202.0,não,FALSE,FALSE,Não,FALSE,Não
26917,H39254,H,298.4,-38.0,90.0,1811.0,24.8,141.0,0,FALSE,FALSE,Não,FALSE,não
26918,M22925,M,300.5,311.9,90.0,1433.0,26.3,89.0,Não,FALSE,FALSE,Não,FALSE,Não
26919,M18187,M,301.5,310.6,90.0,1722.0,24.2,126.0,Não,FALSE,FALSE,Não,FALSE,não
26920,M22350,M,,311.8,90.0,1707.0,32.9,165.0,não,FALSE,FALSE,Não,FALSE,Não
26921,L47688,L,297.7,309.3,90.0,1893.0,24.3,54.0,não,FALSE,FALSE,Não,FALSE,Não
26922,L51373,L,302.4,310.1,90.0,1563.0,40.3,186.0,Não,FALSE,FALSE,Não,FALSE,Não
26923,L53937,L,301.8,311.2,90.0,1379.0,26.2,204.0,Não,FALSE,FALSE,Não,FALSE,não
26924,L48962,L,-36.0,307.7,90.0,1555.0,38.2,50.0,não,FALSE,FALSE,Não,FALSE,não
26925,L52762,L,302.4,312.0,90.0,1434.0,50.8,42.0,Não,FALSE,FALSE,Não,FALSE,não
26926,L52058,L,303.7,312.4,90.0,1372.0,51.0,-202.0,Não,FALSE,FALSE,Não,FALSE,Não
26927,L54099,L,301.1,311.2,90.0,1470.0,40.9,-202.0,Não,0,FALSE,não,FALSE,Não
26928,L54089,L,300.8,311.2,90.0,1280.0,64.4,188.0,Não,FALSE,FALSE,Não,FALSE,não
26929,L49009,L,297.8,307.2,90.0,1483.0,23.0,176.0,Não,FALSE,FALSE,não,FALSE,Não
26930,L50776,L,301.7,310.7,90.0,1517.0,37.6,5.0,Não,FALSE,FALSE,não,FALSE,Não
26931,L56649,L,298.2,308.7,90.0,1698.0,36.8,147.0,Não,FALSE,FALSE,Não,FALSE,Não
26932,L49699,L,298.8,308.6,90.0,1425.0,41.8,49.0,Não,FALSE,FALSE,não,FALSE,não
26933,L56560,L,297.4,308.2,90.0,1435.0,40.6,110.0,Não,FALSE,FALSE,Não,FALSE,não
26934,L50131,L,300.7,309.5,90.0,-161.0,31.1,26.0,não,FALSE,FALSE,não,FALSE,não
26935,L56294,L,297.5,308.6,90.0,1432.0,44.0,44.0,Não,FALSE,FALSE,Não,FALSE,não
26936,M15569,M,-36.0,-38.0,90.0,-161.0,38.1,-202.0,não,FALSE,FALSE,não,FALSE,Não
26937,M22722,M,300.7,312.0,90.0,1483.0,49.2,25.0,não,FALSE,FALSE,N,FALSE,não
26938,M24417,M,299.5,310.9,90.0,1350.0,53.3,154.0,Não,FALSE,FALSE,não,FALSE,Não
26939,L54237,L,300.8,310.6,90.0,1491.0,36.2,33.0,Não,FALSE,FALSE,não,FALSE,não
26940,M24386,M,299.2,310.3,90.0,-161.0,44.9,76.0,Não,FALSE,FALSE,Não,FALSE,não
26941,L54229,L,-36.0,310.6,90.0,,47.3,127.0,Não,FALSE,FALSE,não,FALSE,Não
26942,L49551,L,299.2,308.4,90.0,1802.0,26.4,0.0,Não,FALSE,FALSE,não,FALSE,Não
26943,L53233,L,300.8,310.9,90.0,-161.0,42.7,140.0,Não,FALSE,FALSE,Não,FALSE,Não
26944,L53256,L,301.0,310.9,90.0,1452.0,44.2,199.0,Não,FALSE,FALSE,Não,FALSE,Não
26945,M22546,M,300.5,311.6,90.0,-161.0,30.9,229.0,Não,FALSE,FALSE,Não,FALSE,não
26946,L53058,L,301.5,310.9,90.0,,32.7,125.0,não,FALSE,FALSE,Não,FALSE,não
26947,H31774,H,299.3,308.6,90.0,1501.0,38.0,176.0,Não,FALSE,FALSE,Não,FALSE,não
26948,L47765,L,297.6,309.5,90.0,2001.0,20.5,119.0,não,FALSE,FALSE,Não,FALSE,Não
26949,M16272,M,298.7,309.9,90.0,1621.0,31.7,194.0,Não,FALSE,FALSE,não,FALSE,Não
26950,M15012,M,298.4,308.2,90.0,1359.0,50.8,191.0,Não,FALSE,FALSE,Não,FALSE,Não
26951,M23233,M,298.7,309.7,90.0,1470.0,50.5,34.0,Não,FALSE,FALSE,Não,FALSE,não
26952,L50347,L,,309.7,90.0,1539.0,37.1,159.0,não,FALSE,FALSE,não,FALSE,Não
26953,L54976,L,300.1,311.5,90.0,1398.0,52.4,90.0,Não,FALSE,FALSE,não,FALSE,não
26954,L52724,L,302.4,311.8,90.0,1683.0,31.6,140.0,Não,FALSE,FALSE,Não,FALSE,Não
26955,M18105,M,301.0,309.6,90.0,1524.0,,-202.0,Não,FALSE,FALSE,0,FALSE,não
26956,L54779,L,300.2,311.0,90.0,1759.0,28.3,59.0,não,FALSE,FALSE,não,FALSE,não
26957,L52143,L,303.8,312.7,90.0,1789.0,24.4,,não,FALSE,FALSE,Não,FALSE,Não
26958,H32080,H,299.7,309.5,90.0,1736.0,26.7,203.0,Não,FALSE,FALSE,N,FALSE,Não
26959,L55966,L,297.4,308.6,90.0,1408.0,47.3,2.0,Não,FALSE,FALSE,não,FALSE,Não
26960,M17014,M,299.3,308.9,90.0,1763.0,24.8,139.0,Não,FALSE,FALSE,Não,FALSE,não
26961,M16484,M,297.8,307.9,90.0,1418.0,48.4,93.0,Não,FALSE,FALSE,não,FALSE,Não
26962,L54923,L,300.5,311.9,90.0,1710.0,28.4,9.0,não,FALSE,FALSE,não,FALSE,não
26963,L55950,L,297.4,308.6,90.0,1680.0,46.7,127.0,não,FALSE,FALSE,Não,FALSE,Não
26964,L49383,L,299.2,309.0,90.0,1614.0,28.4,100.0,Não,FALSE,FALSE,não,FALSE,não
26965,L48497,L,298.7,-38.0,90.0,1633.0,34.1,166.0,Não,FALSE,FALSE,Não,FALSE,não
26966,M22239,M,299.6,310.1,90.0,1601.0,39.3,96.0,Não,FALSE,FALSE,Não,FALSE,Não
26967,L50466,L,301.3,310.0,90.0,1618.0,37.6,32.0,Não,FALSE,FALSE,Não,FALSE,Não
26968,L52893,L,302.3,311.9,90.0,1393.0,47.0,156.0,Não,FALSE,FALSE,Não,FALSE,0
26969,M21878,M,-36.0,310.6,90.0,1456.0,40.0,155.0,Não,FALSE,FALSE,não,FALSE,Não
26970,M21877,M,300.7,310.6,90.0,1477.0,39.5,31.0,não,FALSE,FALSE,N,FALSE,Não
26971,L54530,L,299.7,310.5,90.0,1557.0,39.5,26.0,não,FALSE,FALSE,não,FALSE,Não
26972,M16088,M,297.1,308.4,90.0,1498.0,42.5,,Não,FALSE,FALSE,Não,FALSE,Não
26973,L54443,L,300.4,310.6,90.0,1429.0,46.9,190.0,Não,FALSE,FALSE,Não,FALSE,não
26974,L47580,L,297.3,308.5,90.0,1625.0,33.5,176.0,Não,FALSE,FALSE,Não,FALSE,não
26975,M21140,M,301.2,310.8,90.0,1372.0,46.6,53.0,Não,FALSE,FALSE,N,FALSE,Não
26976,L55128,L,300.8,311.7,90.0,-161.0,52.1,18.0,Não,FALSE,FALSE,não,FALSE,Não
26977,L56712,L,299.2,310.5,90.0,1490.0,48.7,93.0,Não,FALSE,FALSE,Não,FALSE,não
26978,M16139,M,298.1,309.6,90.0,1396.0,46.9,81.0,0,FALSE,FALSE,não,FALSE,Não
26979,L55041,L,300.5,-38.0,90.0,1498.0,48.7,25.0,Não,FALSE,FALSE,Não,FALSE,Não
26980,L56286,L,297.4,308.3,90.0,1623.0,33.3,24.0,não,FALSE,FALSE,Não,FALSE,Não
26981,L55805,L,-36.0,308.4,90.0,1632.0,31.4,39.0,Não,FALSE,FALSE,Não,FALSE,não
26982,L50446,L,301.3,310.1,90.0,1546.0,37.5,53.0,Não,FALSE,FALSE,não,FALSE,Não
26983,M22800,M,,311.8,90.0,-161.0,44.3,25.0,Não,FALSE,FALSE,não,FALSE,Não
26984,L53204,L,300.7,311.0,90.0,1715.0,30.8,66.0,Não,FALSE,FALSE,Não,FALSE,Não
26985,L52866,L,-36.0,311.5,90.0,1606.0,33.0,9.0,Não,FALSE,FALSE,Não,FALSE,Não
26986,L54626,L,300.2,311.8,90.0,1479.0,30.5,46.0,Não,FALSE,FALSE,Não,FALSE,Não
26987,L48887,L,298.2,307.8,90.0,1439.0,48.5,62.0,não,FALSE,FALSE,não,FALSE,não
26988,L53417,L,301.4,310.9,90.0,1414.0,38.8,114.0,Não,FALSE,0,Não,FALSE,não
26989,L47927,L,296.8,308.1,90.0,1396.0,48.3,-202.0,não,FALSE,FALSE,Não,FALSE,não
26990,M20620,M,301.9,311.3,90.0,1522.0,32.6,63.0,Não,FALSE,FALSE,não,FALSE,não
26991,H30625,H,296.9,307.8,90.0,1541.0,44.9,148.0,não,FALSE,FALSE,não,FALSE,não
26992,L49496,L,299.2,-38.0,90.0,1698.0,28.9,74.0,não,FALSE,FALSE,não,FALSE,não
26993,L55083,L,300.8,312.4,90.0,1517.0,35.9,151.0,N,-,FALSE,Não,FALSE,Não
26994,L54700,L,300.2,311.6,90.0,1475.0,41.9,73.0,Não,FALSE,FALSE,Não,FALSE,Não
26995,L55886,L,297.6,308.5,90.0,-161.0,42.6,78.0,Não,FALSE,FALSE,Não,FALSE,Não
26996,L47589,L,297.4,308.6,90.0,1543.0,36.4,196.0,não,FALSE,FALSE,Não,FALSE,Não
26997,L56716,L,299.6,311.1,90.0,1474.0,42.5,97.0,Não,FALSE,0,não,FALSE,Não
26998,M20389,M,302.4,311.8,90.0,1851.0,23.0,106.0,Não,FALSE,FALSE,Não,FALSE,não
26999,L52949,L,300.6,311.3,90.0,1348.0,51.0,87.0,não,FALSE,FALSE,Não,FALSE,Não
27000,H32300,H,-36.0,309.4,90.0,1629.0,32.6,28.0,Não,FALSE,FALSE,Não,FALSE,não
27001,M15664,M,296.9,307.8,90.0,1544.0,35.2,-202.0,não,FALSE,FALSE,Não,FALSE,Não
27002,L55420,L,299.0,310.5,90.0,1644.0,33.5,96.0,não,FALSE,FALSE,não,FALSE,Não
27003,L51318,L,301.7,311.0,90.0,1828.0,24.2,40.0,Não,FALSE,FALSE,Não,FALSE,não
27004,L56741,L,-36.0,310.9,90.0,1388.0,43.9,166.0,não,FALSE,FALSE,Não,FALSE,Não
27005,L49778,L,298.9,309.2,90.0,1408.0,47.7,44.0,não,0,FALSE,N,FALSE,Não
27006,L55813,L,297.4,308.3,90.0,-161.0,40.9,63.0,Não,FALSE,FALSE,Não,FALSE,Não
27007,M20509,M,-36.0,312.4,90.0,,51.6,205.0,não,FALSE,FALSE,não,FALSE,Não
27008,H37508,H,,-38.0,90.0,1462.0,51.4,33.0,não,FALSE,FALSE,Não,FALSE,não
27009,L54008,L,-36.0,310.9,90.0,1392.0,50.9,173.0,Não,FALSE,FALSE,Não,FALSE,Não
27010,L56307,L,297.4,308.4,90.0,-161.0,41.8,76.0,Não,FALSE,FALSE,não,FALSE,Não
27011,L48573,L,299.1,310.4,90.0,1420.0,45.9,-202.0,Não,FALSE,FALSE,Não,FALSE,Não
27012,L48896,L,298.2,307.7,90.0,1364.0,37.7,89.0,não,FALSE,FALSE,Não,FALSE,Não
27013,M23948,M,297.2,308.1,90.0,1638.0,31.0,24.0,não,FALSE,FALSE,Não,FALSE,não
27014,L50662,L,301.9,310.8,90.0,1540.0,36.8,83.0,Não,FALSE,FALSE,N,FALSE,Não
27015,L48983,L,-36.0,307.7,90.0,1728.0,26.8,104.0,Não,FALSE,FALSE,0,FALSE,Não
27016,L55797,L,297.6,308.6,90.0,1529.0,41.1,59.0,Não,FALSE,FALSE,Não,FALSE,não
27017,M20606,M,302.1,311.5,90.0,1447.0,45.6,23.0,Não,FALSE,FALSE,não,FALSE,Não
27018,L47529,L,297.6,308.4,90.0,1595.0,34.3,127.0,Não,FALSE,FALSE,não,FALSE,não
27019,L49816,L,-36.0,309.6,90.0,1254.0,61.3,166.0,não,FALSE,FALSE,não,FALSE,Não
27020,L54869,L,300.6,311.7,90.0,1446.0,45.5,2.0,não,FALSE,FALSE,não,FALSE,não
27021,L47809,L,298.3,310.1,90.0,1469.0,45.7,99.0,Não,FALSE,FALSE,Não,FALSE,não
27022,L49857,L,-36.0,309.6,90.0,1555.0,39.6,10.0,Não,FALSE,FALSE,Não,FALSE,não
27023,L51859,L,303.6,311.6,90.0,1355.0,51.9,-202.0,sim,FALSE,TRUE,Não,FALSE,Não
27024,L50401,L,300.6,309.6,90.0,1529.0,49.1,74.0,Não,FALSE,FALSE,não,FALSE,Não
27025,L48645,L,298.7,309.8,90.0,1492.0,46.9,102.0,Não,FALSE,FALSE,não,FALSE,Não
27026,L50111,L,300.7,309.7,90.0,1612.0,31.5,9.0,Não,FALSE,FALSE,Não,FALSE,Não
27027,M20690,M,301.3,311.2,90.0,-161.0,39.2,166.0,Não,FALSE,FALSE,Não,FALSE,Não
27028,L54953,L,300.3,311.5,90.0,1428.0,40.0,34.0,não,FALSE,FALSE,Não,FALSE,Não
27029,M24460,M,299.0,310.0,90.0,1561.0,45.3,58.0,Não,FALSE,FALSE,não,FALSE,Não
27030,M17366,M,299.2,309.1,90.0,1330.0,57.4,-202.0,Não,FALSE,FALSE,Não,FALSE,Não
27031,L55820,L,297.6,308.5,90.0,1410.0,47.6,76.0,Não,FALSE,FALSE,Não,FALSE,Não
27032,L52245,L,-36.0,,90.0,1566.0,37.2,94.0,Não,FALSE,FALSE,Não,FALSE,não
27033,H37374,H,301.1,312.4,90.0,1578.0,33.7,126.0,Não,FALSE,FALSE,não,FALSE,não
27034,L53034,L,301.2,310.9,90.0,1735.0,28.9,17.0,Não,FALSE,FALSE,Não,FALSE,Não
27035,L47748,L,297.6,-38.0,90.0,2440.0,13.4,2.0,sim,FALSE,FALSE,Sim,FALSE,não
27036,L56525,L,298.2,308.8,90.0,1610.0,34.2,17.0,Não,FALSE,FALSE,Não,FALSE,não
27037,H36293,H,300.8,311.2,90.0,1453.0,,95.0,Não,FALSE,FALSE,não,FALSE,não
27038,L55889,L,297.1,308.5,90.0,1446.0,35.6,,não,FALSE,FALSE,Não,FALSE,não
27039,H38896,H,298.8,309.6,90.0,1397.0,48.5,161.0,Não,FALSE,FALSE,Não,FALSE,0
27040,L52728,L,302.3,311.8,90.0,1450.0,41.2,109.0,Não,FALSE,FALSE,Não,FALSE,Não
27041,L51634,L,302.4,310.1,90.0,1501.0,33.8,177.0,Não,FALSE,FALSE,Não,FALSE,Não
27042,H36420,H,300.6,310.4,90.0,1728.0,24.8,209.0,0,FALSE,FALSE,Não,FALSE,não
27043,M18666,M,302.3,310.9,90.0,1722.0,30.3,66.0,não,FALSE,FALSE,não,FALSE,0
27044,L51419,L,302.6,,90.0,1565.0,37.6,79.0,não,FALSE,FALSE,N,FALSE,Não
27045,L53232,L,300.9,,90.0,1466.0,43.5,138.0,Não,FALSE,FALSE,Não,FALSE,Não
27046,L48889,L,298.2,307.8,90.0,1456.0,45.8,66.0,Não,FALSE,FALSE,não,FALSE,Não
27047,L50241,L,300.1,309.1,90.0,1353.0,58.9,51.0,Não,FALSE,FALSE,Não,FALSE,Não
27048,H36507,H,300.7,310.3,90.0,1486.0,40.1,-202.0,Não,FALSE,FALSE,não,FALSE,não
27049,H34827,H,302.6,312.5,90.0,1429.0,46.3,68.0,Não,FALSE,FALSE,Não,FALSE,não
27050,L53022,L,301.4,311.2,90.0,1532.0,36.0,119.0,Não,FALSE,FALSE,Não,FALSE,Não
27051,L49694,L,298.9,308.6,90.0,1694.0,18.7,27.0,Não,FALSE,FALSE,Não,FALSE,não
27052,L49604,L,298.7,308.1,90.0,1564.0,38.2,26.0,Não,FALSE,FALSE,Não,FALSE,não
27053,H30676,H,297.8,309.2,90.0,1818.0,23.0,29.0,Não,FALSE,nao,Não,FALSE,não
27054,M21496,M,301.5,310.5,90.0,1618.0,25.5,0.0,não,FALSE,FALSE,não,FALSE,Não
27055,L50674,L,301.9,311.0,90.0,1639.0,32.9,119.0,não,0,FALSE,Não,FALSE,não
27056,L47527,L,297.5,-38.0,90.0,1375.0,51.2,15.0,Não,FALSE,FALSE,Não,FALSE,Não
27057,L53007,L,301.3,-38.0,90.0,1547.0,40.8,0.0,Não,FALSE,FALSE,Não,FALSE,Não
27058,L49255,L,299.5,309.4,90.0,-161.0,46.1,-202.0,Não,FALSE,FALSE,não,FALSE,não
27059,M18247,M,-36.0,310.4,90.0,,36.2,9.0,Não,FALSE,FALSE,Não,FALSE,não
27060,L51262,L,302.0,310.6,90.0,-161.0,46.8,108.0,Não,FALSE,nao,não,FALSE,não
27061,L50992,L,-36.0,311.2,90.0,1627.0,32.0,-202.0,Não,FALSE,FALSE,Não,FALSE,Não
27062,L53270,L,300.9,-38.0,90.0,1658.0,27.5,-202.0,Não,FALSE,FALSE,Não,FALSE,Não
27063,L56446,L,-36.0,-38.0,90.0,1362.0,57.4,-202.0,N,FALSE,FALSE,Não,FALSE,Não
27064,M24248,M,297.4,307.9,90.0,1725.0,,149.0,Não,0,0,Não,FALSE,Não
27065,L49674,L,299.1,308.8,90.0,1329.0,53.0,202.0,sim,FALSE,FALSE,Não,TRUE,Não
27066,L55273,L,300.2,311.6,90.0,1408.0,42.5,-202.0,0,FALSE,FALSE,Não,FALSE,Não
27067,L55982,L,297.4,308.6,90.0,1706.0,29.2,73.0,não,FALSE,FALSE,Não,FALSE,Não
27068,M21829,M,300.7,311.1,90.0,1583.0,32.1,116.0,Não,FALSE,FALSE,Não,FALSE,não
27069,L53169,L,300.7,310.7,90.0,1507.0,46.2,209.0,Não,FALSE,FALSE,N,FALSE,Não
27070,M16792,M,298.2,308.0,90.0,1606.0,35.3,35.0,não,FALSE,FALSE,não,FALSE,Não
27071,L51831,L,303.2,311.2,90.0,-161.0,51.1,9.0,Não,FALSE,FALSE,Não,FALSE,Não
27072,L50274,L,300.0,309.2,90.0,-161.0,40.0,175.0,Não,FALSE,FALSE,não,FALSE,Não
27073,M24293,M,298.3,309.1,90.0,1386.0,45.5,212.0,não,FALSE,FALSE,N,FALSE,Não
27074,L50611,L,301.6,310.4,90.0,1708.0,29.7,76.0,Não,FALSE,FALSE,não,FALSE,Não
27075,M15509,M,297.7,309.3,90.0,1732.0,39.3,127.0,não,FALSE,FALSE,não,FALSE,Não
27076,L49674,L,299.0,308.3,90.0,-161.0,28.6,203.0,Não,FALSE,FALSE,0,FALSE,Não
27077,L55295,L,300.4,311.8,90.0,1557.0,33.5,12.0,Não,FALSE,FALSE,não,FALSE,não
27078,H32083,H,299.7,309.3,90.0,1448.0,39.8,214.0,Não,FALSE,FALSE,Não,FALSE,Não
27079,L53395,L,300.9,310.6,90.0,1455.0,48.0,,Não,FALSE,FALSE,0,FALSE,não
27080,L48493,L,298.9,310.1,90.0,1477.0,40.9,171.0,não,FALSE,FALSE,Não,FALSE,não
27081,L53140,L,300.5,310.7,90.0,1429.0,43.9,121.0,Não,FALSE,FALSE,não,FALSE,Não
27082,L50591,L,301.3,310.4,90.0,1739.0,27.1,125.0,Não,FALSE,FALSE,Não,FALSE,Não
27083,L53271,L,300.9,310.7,90.0,1318.0,57.5,14.0,Não,FALSE,FALSE,Não,FALSE,Não
27084,L53906,L,301.5,310.8,90.0,1461.0,43.2,118.0,Não,FALSE,FALSE,Não,FALSE,não
27085,L49246,L,299.7,309.6,90.0,1394.0,54.4,-202.0,Não,0,FALSE,Não,FALSE,não
27086,M15963,M,296.9,307.4,90.0,1544.0,37.0,173.0,Não,FALSE,FALSE,não,FALSE,não
27087,L51247,L,301.9,310.8,90.0,1530.0,37.0,2.0,Não,FALSE,FALSE,não,FALSE,Não
27088,L48397,L,297.0,308.1,90.0,1498.0,40.2,117.0,Não,FALSE,FALSE,Não,FALSE,Não
27089,L49194,L,298.6,308.4,90.0,1452.0,44.9,40.0,não,FALSE,FALSE,0,FALSE,não
